number,opened_at,resolved_at,closed_at,priority,urgency,impact,category,assignment_group,reassignment_count,reopen_count,made_sla,resolution_time_hours,sla_status
INC0010174,2016-03-22 16:42:00,2016-03-29 16:52:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,168.16666666666666,Breached SLA
INC0010177,2016-03-22 16:52:00,2016-03-30 12:04:00,2016-04-04 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,187.2,Breached SLA
INC0010182,2016-03-22 16:58:00,2016-03-28 13:24:00,2016-04-02 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,2,0,false,140.43333333333334,Breached SLA
INC0010189,2016-03-22 17:06:00,2016-03-30 15:46:00,2016-04-04 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 22,1,0,false,190.66666666666666,Breached SLA
INC0010193,2016-03-22 17:10:00,2016-03-22 17:28:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,0.3,Breached SLA
INC0010196,2016-03-22 17:15:00,2016-03-31 11:04:00,2016-04-05 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,1,0,false,209.81666666666666,Breached SLA
INC0010199,2016-03-22 17:30:00,2016-03-28 19:03:00,2016-04-02 19:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,4,0,false,145.55,Breached SLA
INC0010202,2016-03-22 17:43:00,2016-03-29 14:33:00,2016-04-03 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 39,1,0,false,164.83333333333334,Breached SLA
INC0010209,2016-03-22 21:14:00,2016-03-28 04:35:00,2016-04-02 04:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,2,0,false,127.35,Breached SLA
INC0010211,2016-03-22 21:30:00,2016-03-29 09:19:00,2016-04-03 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,0,0,false,155.81666666666666,Breached SLA
INC0010216,2016-03-22 22:59:00,2016-03-30 15:41:00,2016-04-04 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,1,0,false,184.7,Breached SLA
INC0010228,2016-03-23 00:59:00,2016-03-28 16:04:00,2016-04-02 16:59:00,2 - high,2 - Medium,1 - High,category 9,Group 25,0,0,false,135.08333333333334,Breached SLA
INC0010241,2016-03-23 02:23:00,2016-03-28 08:23:00,2016-04-02 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 28,0,0,false,126.0,Breached SLA
INC0010245,2016-03-23 02:57:00,2016-03-28 14:09:00,2016-04-02 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 28,3,0,false,131.2,Breached SLA
INC0010247,2016-03-23 03:10:00,2016-03-29 15:50:00,2016-04-03 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,1,0,false,156.66666666666666,Breached SLA
INC0010266,2016-03-23 06:49:00,2016-03-23 11:20:00,2016-03-28 11:59:00,2 - high,1 - High,2 - Medium,category 53,Group 66,1,0,false,4.516666666666667,Breached SLA
INC0010274,2016-03-23 07:45:00,2016-03-30 11:06:00,2016-04-04 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 10,2,0,false,171.35,Breached SLA
INC0010297,2016-03-23 08:29:00,2016-03-28 08:48:00,2016-04-02 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 25,2,0,false,120.31666666666666,Breached SLA
INC0010307,2016-03-23 08:39:00,2016-03-29 09:40:00,2016-04-03 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 22,0,0,false,145.01666666666668,Breached SLA
INC0010311,2016-03-23 08:42:00,2016-03-27 00:23:00,2016-04-01 00:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,87.68333333333334,Breached SLA
INC0010315,2016-03-23 08:47:00,2016-03-31 08:11:00,2016-04-05 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 73,2,0,false,191.4,Breached SLA
INC0010318,2016-03-23 08:50:00,2016-03-28 10:17:00,2016-04-02 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 24,2,0,false,121.45,Breached SLA
INC0010329,2016-03-23 08:58:00,2016-03-31 10:59:00,2016-04-05 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,5,0,false,194.01666666666668,Breached SLA
INC0010332,2016-03-23 09:03:00,2016-03-31 10:06:00,2016-04-05 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,4,0,false,193.05,Breached SLA
INC0010336,2016-03-23 09:08:00,2016-03-28 09:22:00,2016-04-02 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,0,0,false,120.23333333333333,Breached SLA
INC0010343,2016-03-23 09:13:00,2016-03-31 23:21:00,2016-04-05 23:59:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,1,0,false,206.13333333333333,Breached SLA
INC0010355,2016-03-23 09:32:00,2016-03-28 08:16:00,2016-04-02 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 28,0,1,false,118.73333333333333,Breached SLA
INC0010367,2016-03-23 09:51:00,2016-03-30 10:54:00,2016-04-04 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,169.05,Breached SLA
INC0010373,2016-03-23 09:55:00,2016-03-28 08:43:00,2016-04-02 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 13,Group 23,1,0,false,118.8,Breached SLA
INC0010377,2016-03-23 10:04:00,2016-03-28 14:16:00,2016-04-02 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 76,0,0,false,124.2,Breached SLA
INC0010394,2016-03-23 10:12:00,2016-03-29 10:01:00,2016-04-03 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 23,1,0,false,143.81666666666666,Breached SLA
INC0010412,2016-03-23 10:20:00,2016-03-30 15:58:00,2016-04-04 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,4,0,false,173.63333333333333,Breached SLA
INC0010415,2016-03-23 10:22:00,2016-03-28 10:38:00,2016-04-02 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 3,0,0,false,120.26666666666667,Breached SLA
INC0010423,2016-03-23 10:30:00,2016-03-31 20:16:00,2016-04-05 20:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,6,0,false,201.76666666666668,Breached SLA
INC0010425,2016-03-23 10:31:00,2016-03-29 12:54:00,2016-04-03 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,2,0,false,146.38333333333333,Breached SLA
INC0010430,2016-03-23 10:39:00,2016-03-28 12:12:00,2016-04-02 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,121.55,Breached SLA
INC0010431,2016-03-23 10:39:00,2016-03-30 10:54:00,2016-04-04 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,168.25,Breached SLA
INC0010432,2016-03-23 10:40:00,2016-03-29 15:06:00,2016-04-03 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,3,0,false,148.43333333333334,Breached SLA
INC0010433,2016-03-23 10:41:00,2016-03-30 15:20:00,2016-04-04 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,172.65,Breached SLA
INC0010438,2016-03-23 10:45:00,2016-03-31 10:43:00,2016-04-05 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,191.96666666666667,Breached SLA
INC0010469,2016-03-23 11:11:00,2016-03-28 14:11:00,2016-04-02 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 28,1,0,false,123.0,Breached SLA
INC0010481,2016-03-23 11:24:00,2016-03-29 14:43:00,2016-04-03 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 24,3,0,false,147.31666666666666,Breached SLA
INC0010482,2016-03-23 11:24:00,2016-03-30 13:45:00,2016-04-04 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 23,0,0,false,170.35,Breached SLA
INC0010508,2016-03-23 12:02:00,2016-03-23 12:20:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,0.3,Breached SLA
INC0010512,2016-03-23 12:06:00,2016-03-23 12:24:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,0,0,false,0.3,Breached SLA
INC0010537,2016-03-23 12:57:00,2016-03-31 13:42:00,2016-04-05 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,false,192.75,Breached SLA
INC0010543,2016-03-23 13:09:00,2016-03-31 10:53:00,2016-04-05 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,3,0,false,189.73333333333332,Breached SLA
INC0010547,2016-03-23 13:30:00,2016-03-30 13:04:00,2016-04-04 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 55,1,0,false,167.56666666666666,Breached SLA
INC0010548,2016-03-23 13:31:00,2016-03-30 09:07:00,2016-04-04 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 70,3,0,false,163.6,Breached SLA
INC0010550,2016-03-23 13:34:00,2016-03-28 17:25:00,2016-04-02 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 22,0,0,false,123.85,Breached SLA
INC0010561,2016-03-23 13:48:00,2016-03-28 08:25:00,2016-04-02 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,1,0,false,114.61666666666666,Breached SLA
INC0010562,2016-03-23 13:50:00,2016-03-30 10:47:00,2016-04-04 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,1,0,false,164.95,Breached SLA
INC0010564,2016-03-23 13:53:00,2016-03-30 17:24:00,2016-04-04 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,3,0,false,171.51666666666668,Breached SLA
INC0010569,2016-03-23 14:00:00,2016-03-30 12:35:00,2016-04-04 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,166.58333333333334,Breached SLA
INC0010570,2016-03-23 14:02:00,2016-03-30 14:51:00,2016-04-04 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,2,0,false,168.81666666666666,Breached SLA
INC0010576,2016-03-23 14:07:00,2016-03-28 16:19:00,2016-04-02 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 57,1,0,false,122.2,Breached SLA
INC0010577,2016-03-23 14:07:00,2016-03-23 15:06:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,0,0,false,0.9833333333333333,Breached SLA
INC0010591,2016-03-23 14:28:00,2016-03-30 15:11:00,2016-04-04 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,2,0,false,168.71666666666667,Breached SLA
INC0010594,2016-03-23 14:31:00,2016-03-29 14:05:00,2016-04-03 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,143.56666666666666,Breached SLA
INC0010607,2016-03-23 14:48:00,2016-03-31 17:02:00,2016-04-01 10:43:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,1,0,false,194.23333333333332,Breached SLA
INC0010608,2016-03-23 14:49:00,2016-03-31 10:24:00,2016-04-05 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 69,9,0,false,187.58333333333334,Breached SLA
INC0010620,2016-03-23 15:06:00,2016-03-29 12:19:00,2016-04-03 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 23,1,0,false,141.21666666666667,Breached SLA
INC0010624,2016-03-23 15:08:00,2016-03-28 09:58:00,2016-04-02 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,0,0,false,114.83333333333333,Breached SLA
INC0010631,2016-03-23 15:12:00,2016-03-30 15:03:00,2016-04-04 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 70,1,0,false,167.85,Breached SLA
INC0010634,2016-03-23 15:13:00,2016-03-28 10:24:00,2016-04-02 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 76,2,0,false,115.18333333333334,Breached SLA
INC0010638,2016-03-23 15:14:00,2016-04-13 14:59:00,2016-04-18 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,5,1,false,503.75,Breached SLA
INC0010649,2016-03-23 15:20:00,2016-03-28 09:27:00,2016-04-02 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,0,0,false,114.11666666666666,Breached SLA
INC0010654,2016-03-23 15:27:00,2016-03-29 14:39:00,2016-04-03 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 31,1,0,false,143.2,Breached SLA
INC0010655,2016-03-23 15:28:00,2016-03-28 08:08:00,2016-04-02 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,1,0,false,112.66666666666667,Breached SLA
INC0010664,2016-03-23 15:38:00,2016-03-29 09:50:00,2016-04-03 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,138.2,Breached SLA
INC0010679,2016-03-23 15:45:00,2016-03-31 14:19:00,2016-04-05 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,0,0,false,190.56666666666666,Breached SLA
INC0010685,2016-03-23 15:50:00,2016-03-28 17:11:00,2016-04-02 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,1,0,false,121.35,Breached SLA
INC0010690,2016-03-23 15:51:00,2016-03-29 11:49:00,2016-04-03 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,false,139.96666666666667,Breached SLA
INC0010703,2016-03-23 16:09:00,2016-03-31 14:04:00,2016-04-05 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,3,0,false,189.91666666666666,Breached SLA
INC0010705,2016-03-23 16:12:00,2016-03-31 10:26:00,2016-04-05 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,2,0,false,186.23333333333332,Breached SLA
INC0010708,2016-03-23 16:21:00,2016-03-30 12:58:00,2016-04-04 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 29,1,0,false,164.61666666666667,Breached SLA
INC0010713,2016-03-23 16:26:00,2016-03-28 15:39:00,2016-04-02 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 23,0,0,false,119.21666666666667,Breached SLA
INC0010716,2016-03-23 16:34:00,2016-03-29 10:22:00,2016-04-03 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 24,1,0,false,137.8,Breached SLA
INC0010726,2016-03-23 16:56:00,2016-03-29 10:37:00,2016-04-03 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,137.68333333333334,Breached SLA
INC0010735,2016-03-23 17:07:00,2016-03-23 17:41:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 3,0,0,false,0.5666666666666667,Breached SLA
INC0010738,2016-03-23 17:09:00,2016-03-31 10:40:00,2016-04-05 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,false,185.51666666666668,Breached SLA
INC0010751,2016-03-23 17:43:00,2016-03-31 11:46:00,2016-04-05 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 6,2,0,false,186.05,Breached SLA
INC0010752,2016-03-23 17:44:00,2016-03-23 17:58:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 55,0,0,false,0.23333333333333334,Breached SLA
INC0010754,2016-03-23 17:51:00,2016-03-30 11:04:00,2016-04-04 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,5,0,false,161.21666666666667,Breached SLA
INC0010755,2016-03-23 17:55:00,2016-03-30 13:47:00,2016-04-04 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,false,163.86666666666667,Breached SLA
INC0010771,2016-03-23 18:43:00,2016-03-23 18:47:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,0.06666666666666667,Breached SLA
INC0010772,2016-03-23 18:44:00,2016-03-23 18:48:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 55,0,0,false,0.06666666666666667,Breached SLA
INC0010784,2016-03-23 22:31:00,2016-03-24 10:34:00,2016-03-29 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 55,1,0,false,12.05,Breached SLA
INC0010792,2016-03-24 00:18:00,2016-03-31 11:02:00,2016-04-05 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,false,178.73333333333332,Breached SLA
INC0010795,2016-03-24 01:20:00,2016-03-31 05:33:00,2016-04-05 05:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,3,0,false,172.21666666666667,Breached SLA
INC0010826,2016-03-24 08:08:00,2016-03-29 15:37:00,2016-04-03 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 23,4,0,false,127.48333333333333,Breached SLA
INC0010830,2016-03-24 08:22:00,2016-04-13 15:22:00,2016-04-18 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 24,1,0,false,487.0,Breached SLA
INC0010835,2016-03-24 08:26:00,2016-03-28 15:37:00,2016-04-02 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 49,1,0,false,103.18333333333334,Breached SLA
INC0010839,2016-03-24 08:33:00,2016-03-28 17:34:00,2016-04-02 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,105.01666666666667,Breached SLA
INC0010841,2016-03-24 08:36:00,2016-04-13 15:07:00,2016-04-18 15:10:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,1,0,false,486.51666666666665,Breached SLA
INC0010842,2016-03-24 08:37:00,2016-03-29 11:20:00,2016-04-03 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 29,1,0,false,122.71666666666667,Breached SLA
INC0010848,2016-03-24 08:42:00,2016-03-30 10:49:00,2016-04-04 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 6,3,0,false,146.11666666666667,Breached SLA
INC0010852,2016-03-24 08:47:00,2016-03-29 11:22:00,2016-04-03 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 29,1,0,false,122.58333333333333,Breached SLA
INC0010857,2016-03-24 08:53:00,2016-03-28 09:14:00,2016-03-28 10:22:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,false,96.35,Breached SLA
INC0010909,2016-03-24 09:41:00,2016-03-28 15:08:00,2016-04-02 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 31,2,0,false,101.45,Breached SLA
INC0010911,2016-03-24 09:44:00,2016-03-29 11:19:00,2016-04-03 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 29,1,0,false,121.58333333333333,Breached SLA
INC0010925,2016-03-24 10:02:00,2016-03-30 14:21:00,2016-04-04 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,148.31666666666666,Breached SLA
INC0010929,2016-03-24 10:07:00,2016-03-24 11:49:00,2016-03-29 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 57,2,0,false,1.7,Breached SLA
INC0010932,2016-03-24 10:09:00,2016-03-24 10:52:00,2016-03-29 10:59:00,2 - high,1 - High,2 - Medium,category 46,Group 55,0,0,false,0.7166666666666667,Breached SLA
INC0010946,2016-03-24 10:18:00,2016-03-31 14:53:00,2016-04-05 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 74,3,0,false,172.58333333333334,Breached SLA
INC0010950,2016-03-24 10:21:00,2016-03-30 10:29:00,2016-04-04 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 70,7,1,false,144.13333333333333,Breached SLA
INC0010952,2016-03-24 10:25:00,2016-03-29 11:49:00,2016-04-03 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 39,1,0,false,121.4,Breached SLA
INC0010958,2016-03-24 10:29:00,2016-03-29 08:49:00,2016-04-03 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 23,3,0,false,118.33333333333333,Breached SLA
INC0010960,2016-03-24 10:30:00,2016-03-29 17:05:00,2016-04-03 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,126.58333333333333,Breached SLA
INC0010965,2016-03-24 10:38:00,2016-03-30 17:19:00,2016-04-04 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,0,0,false,150.68333333333334,Breached SLA
INC0010968,2016-03-24 10:40:00,2016-03-28 10:37:00,2016-04-02 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 3,0,0,false,95.95,Breached SLA
INC0010971,2016-03-24 10:42:00,2016-03-31 12:00:00,2016-04-05 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,2,0,false,169.3,Breached SLA
INC0010976,2016-03-24 10:48:00,2016-03-29 15:12:00,2016-04-03 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,124.4,Breached SLA
INC0010979,2016-03-24 10:52:00,2016-03-28 09:58:00,2016-04-02 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 6,1,0,false,95.1,Breached SLA
INC0010984,2016-03-24 10:55:00,2016-03-31 13:42:00,2016-04-05 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 30,1,0,false,170.78333333333333,Breached SLA
INC0011001,2016-03-24 11:18:00,2016-03-28 15:25:00,2016-04-02 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,false,100.11666666666666,Breached SLA
INC0011003,2016-03-24 11:22:00,2016-03-28 17:28:00,2016-04-02 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,102.1,Breached SLA
INC0011009,2016-03-24 11:29:00,2016-03-31 12:15:00,2016-04-05 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,2,0,false,168.76666666666668,Breached SLA
INC0011011,2016-03-24 11:30:00,2016-03-29 16:01:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,124.51666666666667,Breached SLA
INC0011013,2016-03-24 11:31:00,2016-03-31 12:49:00,2016-04-05 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,3,0,false,169.3,Breached SLA
INC0011022,2016-03-24 11:48:00,2016-03-29 16:58:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 6,1,0,false,125.16666666666667,Breached SLA
INC0011030,2016-03-24 11:55:00,2016-03-31 12:55:00,2016-04-05 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,2,0,false,169.0,Breached SLA
INC0011045,2016-03-24 12:09:00,2016-03-29 08:34:00,2016-04-03 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 24,1,0,false,116.41666666666667,Breached SLA
INC0011057,2016-03-24 12:28:00,2016-03-29 17:53:00,2016-04-03 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,0,0,false,125.41666666666667,Breached SLA
INC0011065,2016-03-24 12:42:00,2016-03-31 17:05:00,2016-04-05 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,172.38333333333333,Breached SLA
INC0011069,2016-03-24 12:53:00,2016-03-28 09:55:00,2016-04-02 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 23,0,0,false,93.03333333333333,Breached SLA
INC0011071,2016-03-24 12:53:00,2016-03-29 17:08:00,2016-04-03 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,124.25,Breached SLA
INC0011074,2016-03-24 12:56:00,2016-03-29 17:56:00,2016-04-03 17:59:00,4 - low,3 - Low,3 - Low,category 53,Group 25,0,0,false,125.0,Breached SLA
